nohup: ignoring input
--------------------------------------------------
正在初始化 Sherpa-onnx (RTF 性能测试)...
加载模型:
  Enc: encoder-epoch-99-avg-1.int8.onnx
  Dec: decoder-epoch-99-avg-1.onnx
  Join: joiner-epoch-99-avg-1.onnx
模型加载完成。
--------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
文件名                                      | 音频时长(s)    | 推理耗时(s)    | 实时率(RTF)  
1284-1181-0003.wav                       | 4.50       | 0.4093     | 0.0909    
1284-1181-0015.wav                       | 5.12       | 0.4675     | 0.0914    
1284-1181-0000.wav                       | 3.96       | 0.3734     | 0.0942    
1284-1181-0011.wav                       | 7.75       | 0.7282     | 0.0940    
1284-1181-0005.wav                       | 3.85       | 0.3534     | 0.0917    
1284-1181-0014.wav                       | 7.92       | 0.7668     | 0.0968    
1284-1181-0007.wav                       | 4.04       | 0.3806     | 0.0942    
1284-1181-0010.wav                       | 6.43       | 0.6241     | 0.0970    
1284-1181-0008.wav                       | 6.08       | 0.5685     | 0.0935    
1284-1181-0020.wav                       | 6.73       | 0.6558     | 0.0974    
1284-1181-0001.wav                       | 11.43      | 1.1181     | 0.0978    
1284-1181-0021.wav                       | 2.70       | 0.2471     | 0.0915    
1284-1181-0006.wav                       | 11.40      | 1.0885     | 0.0954    
1284-1181-0012.wav                       | 8.51       | 0.8131     | 0.0955    
1284-1181-0013.wav                       | 12.66      | 1.2294     | 0.0971    
1284-1181-0019.wav                       | 3.20       | 0.2749     | 0.0859    
1284-1181-0002.wav                       | 3.83       | 0.3379     | 0.0881    
1284-1181-0016.wav                       | 9.52       | 0.8971     | 0.0943    
1284-1180-0020.wav                       | 5.87       | 0.5626     | 0.0958    
1284-1180-0029.wav                       | 5.33       | 0.4924     | 0.0923    
1284-1180-0001.wav                       | 7.75       | 0.7498     | 0.0967    
1284-1180-0006.wav                       | 6.87       | 0.6955     | 0.1013    
1284-1180-0013.wav                       | 3.71       | 0.3521     | 0.0950    
1284-1180-0016.wav                       | 2.13       | 0.1848     | 0.0868    
1284-1180-0021.wav                       | 9.84       | 0.9326     | 0.0948    
1284-1180-0023.wav                       | 5.61       | 0.5340     | 0.0952    
1284-1180-0031.wav                       | 4.83       | 0.4499     | 0.0932    
1284-1180-0024.wav                       | 5.26       | 0.4961     | 0.0943    
1284-1180-0019.wav                       | 15.03      | 1.4295     | 0.0951    
1284-1180-0000.wav                       | 8.12       | 0.7797     | 0.0960    
1284-1180-0012.wav                       | 4.88       | 0.4670     | 0.0957    
1284-1180-0025.wav                       | 8.71       | 0.8046     | 0.0924    
1284-1180-0022.wav                       | 2.88       | 0.2534     | 0.0878    
1284-1180-0005.wav                       | 6.55       | 0.6129     | 0.0936    
1284-1180-0007.wav                       | 6.26       | 0.6104     | 0.0974    
1284-1180-0015.wav                       | 5.83       | 0.5596     | 0.0959    
1284-1180-0030.wav                       | 16.22      | 1.5495     | 0.0955    
1284-1180-0017.wav                       | 10.68      | 0.9965     | 0.0933    
1284-1180-0009.wav                       | 6.29       | 0.5720     | 0.0910    
1284-1180-0003.wav                       | 4.83       | 0.4375     | 0.0905    
1284-1180-0004.wav                       | 4.29       | 0.3919     | 0.0915    
1284-1180-0026.wav                       | 8.29       | 0.7637     | 0.0921    
1284-1180-0032.wav                       | 5.78       | 0.5155     | 0.0892    
1284-1180-0018.wav                       | 12.01      | 1.1429     | 0.0952    
1284-1180-0011.wav                       | 4.28       | 0.4022     | 0.0941    
1284-1180-0028.wav                       | 6.04       | 0.5398     | 0.0893    
1284-1180-0027.wav                       | 3.27       | 0.2697     | 0.0825    
1284-1180-0002.wav                       | 7.68       | 0.6949     | 0.0905    
1284-1180-0014.wav                       | 3.67       | 0.3344     | 0.0912    
1284-1180-0008.wav                       | 10.49      | 0.9709     | 0.0926    
1284-1180-0010.wav                       | 8.63       | 0.7950     | 0.0921    
6829-68771-0031.wav                      | 2.52       | 0.2138     | 0.0850    
6829-68771-0004.wav                      | 8.44       | 0.8120     | 0.0962    
6829-68771-0036.wav                      | 5.20       | 0.5099     | 0.0981    
6829-68771-0014.wav                      | 4.77       | 0.4425     | 0.0928    
6829-68771-0002.wav                      | 8.94       | 0.8260     | 0.0924    
6829-68771-0024.wav                      | 6.25       | 0.5773     | 0.0924    
6829-68771-0020.wav                      | 4.62       | 0.4227     | 0.0916    
6829-68771-0030.wav                      | 6.22       | 0.5844     | 0.0939    
6829-68771-0010.wav                      | 9.82       | 0.9227     | 0.0940    
6829-68771-0007.wav                      | 16.29      | 1.5195     | 0.0933    
6829-68771-0021.wav                      | 2.61       | 0.2149     | 0.0823    
6829-68771-0016.wav                      | 6.99       | 0.6541     | 0.0936    
6829-68771-0015.wav                      | 4.53       | 0.3935     | 0.0870    
6829-68771-0009.wav                      | 13.12      | 1.2208     | 0.0931    
6829-68771-0017.wav                      | 2.39       | 0.2116     | 0.0885    
6829-68771-0029.wav                      | 8.95       | 0.8343     | 0.0933    
6829-68771-0003.wav                      | 4.01       | 0.3728     | 0.0928    
6829-68771-0033.wav                      | 5.45       | 0.4844     | 0.0889    
6829-68771-0023.wav                      | 5.42       | 0.5080     | 0.0936    
6829-68771-0011.wav                      | 5.62       | 0.5374     | 0.0955    
6829-68771-0035.wav                      | 4.39       | 0.4148     | 0.0945    
6829-68771-0001.wav                      | 10.36      | 1.0067     | 0.0972    
6829-68771-0025.wav                      | 7.83       | 0.7750     | 0.0990    
6829-68771-0032.wav                      | 6.55       | 0.5706     | 0.0870    
6829-68771-0005.wav                      | 6.17       | 0.5146     | 0.0835    
6829-68771-0019.wav                      | 7.42       | 0.6080     | 0.0819    
6829-68771-0018.wav                      | 8.45       | 0.8002     | 0.0948    
6829-68771-0006.wav                      | 5.92       | 0.5636     | 0.0952    
6829-68771-0022.wav                      | 3.80       | 0.3502     | 0.0922    
6829-68771-0012.wav                      | 12.47      | 1.1863     | 0.0951    
6829-68771-0026.wav                      | 2.12       | 0.1880     | 0.0885    
6829-68771-0027.wav                      | 5.32       | 0.4959     | 0.0932    
6829-68771-0034.wav                      | 2.48       | 0.2145     | 0.0867    
6829-68771-0000.wav                      | 13.31      | 1.2710     | 0.0955    
6829-68771-0008.wav                      | 7.18       | 0.6903     | 0.0961    
6829-68771-0013.wav                      | 7.19       | 0.7079     | 0.0985    
6829-68771-0028.wav                      | 3.56       | 0.3291     | 0.0926    
6829-68769-0046.wav                      | 2.57       | 0.2305     | 0.0897    
6829-68769-0040.wav                      | 4.77       | 0.4524     | 0.0948    
6829-68769-0031.wav                      | 5.55       | 0.5394     | 0.0971    
6829-68769-0042.wav                      | 2.17       | 0.1946     | 0.0895    
6829-68769-0051.wav                      | 3.54       | 0.3214     | 0.0907    
6829-68769-0011.wav                      | 4.68       | 0.4385     | 0.0936    
6829-68769-0053.wav                      | 6.36       | 0.5955     | 0.0936    
6829-68769-0004.wav                      | 7.14       | 0.6953     | 0.0973    
6829-68769-0041.wav                      | 2.66       | 0.2463     | 0.0926    
6829-68769-0052.wav                      | 4.60       | 0.4594     | 0.0999    
6829-68769-0026.wav                      | 4.64       | 0.4363     | 0.0940    
6829-68769-0024.wav                      | 4.95       | 0.4685     | 0.0947    
6829-68769-0048.wav                      | 6.50       | 0.6200     | 0.0955    
6829-68769-0044.wav                      | 3.23       | 0.2772     | 0.0859    
6829-68769-0022.wav                      | 4.12       | 0.3747     | 0.0911    
6829-68769-0029.wav                      | 2.04       | 0.2094     | 0.1027    
6829-68769-0037.wav                      | 2.53       | 0.2345     | 0.0927    
6829-68769-0038.wav                      | 2.50       | 0.2174     | 0.0868    
6829-68769-0002.wav                      | 3.08       | 0.2818     | 0.0916    
6829-68769-0027.wav                      | 3.06       | 0.2772     | 0.0904    
6829-68769-0033.wav                      | 4.02       | 0.3686     | 0.0917    
6829-68769-0047.wav                      | 2.33       | 0.2415     | 0.1039    
6829-68769-0012.wav                      | 4.29       | 0.3956     | 0.0921    
6829-68769-0032.wav                      | 5.72       | 0.5139     | 0.0898    
6829-68769-0035.wav                      | 2.75       | 0.2403     | 0.0872    
6829-68769-0023.wav                      | 4.89       | 0.4600     | 0.0941    
6829-68769-0006.wav                      | 7.20       | 0.7127     | 0.0991    
6829-68769-0016.wav                      | 4.12       | 0.3769     | 0.0915    
6829-68769-0008.wav                      | 4.74       | 0.4372     | 0.0922    
6829-68769-0036.wav                      | 5.55       | 0.5271     | 0.0949    
6829-68769-0043.wav                      | 2.59       | 0.2623     | 0.1013    
6829-68769-0050.wav                      | 2.92       | 0.2595     | 0.0890    
6829-68769-0020.wav                      | 5.12       | 0.4803     | 0.0937    
6829-68769-0025.wav                      | 5.74       | 0.5307     | 0.0925    
6829-68769-0018.wav                      | 7.11       | 0.6664     | 0.0937    
6829-68769-0003.wav                      | 4.21       | 0.3896     | 0.0924    
6829-68769-0017.wav                      | 3.54       | 0.3057     | 0.0862    
6829-68769-0013.wav                      | 2.73       | 0.2522     | 0.0926    
6829-68769-0014.wav                      | 3.65       | 0.3438     | 0.0941    
6829-68769-0049.wav                      | 7.40       | 0.6840     | 0.0924    
6829-68769-0000.wav                      | 11.70      | 1.1650     | 0.0996    
6829-68769-0039.wav                      | 4.04       | 0.3729     | 0.0922    
6829-68769-0009.wav                      | 4.22       | 0.3718     | 0.0881    
6829-68769-0028.wav                      | 3.29       | 0.3077     | 0.0935    
6829-68769-0034.wav                      | 6.05       | 0.5621     | 0.0928    
6829-68769-0010.wav                      | 3.14       | 0.2784     | 0.0887    
6829-68769-0007.wav                      | 3.87       | 0.3456     | 0.0894    
6829-68769-0005.wav                      | 6.72       | 0.6250     | 0.0930    
6829-68769-0015.wav                      | 6.53       | 0.6628     | 0.1016    
6829-68769-0030.wav                      | 4.91       | 0.4654     | 0.0948    
6829-68769-0001.wav                      | 9.31       | 0.8862     | 0.0951    
6829-68769-0021.wav                      | 7.89       | 0.7584     | 0.0961    
6829-68769-0045.wav                      | 2.13       | 0.1866     | 0.0874    
6829-68769-0019.wav                      | 2.67       | 0.2480     | 0.0931    
1089-134691-0004.wav                     | 5.18       | 0.4660     | 0.0900    
1089-134691-0018.wav                     | 3.09       | 0.2852     | 0.0923    
1089-134691-0008.wav                     | 14.98      | 1.4306     | 0.0955    
1089-134691-0015.wav                     | 3.40       | 0.3066     | 0.0903    
1089-134691-0014.wav                     | 4.75       | 0.4479     | 0.0942    
1089-134691-0013.wav                     | 16.33      | 1.5518     | 0.0950    
1089-134691-0016.wav                     | 9.06       | 0.8567     | 0.0946    
1089-134691-0023.wav                     | 7.74       | 0.7009     | 0.0906    
1089-134691-0017.wav                     | 11.70      | 1.1063     | 0.0946    
1089-134691-0009.wav                     | 20.05      | 1.9143     | 0.0955    
1089-134691-0020.wav                     | 3.99       | 0.3790     | 0.0950    
