nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
1284-1181-0014.wav                       | 11     | 0.2525       | 1.3525    
1284-1180-0032.wav                       | 8      | 0.2427       | 1.0427    
1284-1180-0025.wav                       | 8      | 0.3016       | 1.1016    
1284-1180-0030.wav                       | 8      | 0.2956       | 1.0956    
1284-1180-0009.wav                       | 8      | 0.2875       | 1.0875    
1284-1180-0013.wav                       | 11     | 0.5800       | 1.6800    
1284-1180-0016.wav                       | 11     | 0.3392       | 1.4392    
1284-1180-0024.wav                       | 11     | 0.1739       | 1.2739    
1284-1181-0002.wav                       | 11     | 0.4763       | 1.5763    
1284-1181-0008.wav                       | 11     | 0.4304       | 1.5304    
1284-1180-0023.wav                       | 8      | 0.5529       | 1.3529    
1284-1181-0007.wav                       | 11     | 0.5908       | 1.6908    
1284-1180-0006.wav                       | 11     | 0.3775       | 1.4775    
1284-1181-0001.wav                       | 11     | 0.3864       | 1.4864    
1284-1180-0000.wav                       | 8      | 0.5917       | 1.3917    
1284-1180-0003.wav                       | 8      | 0.5611       | 1.3611    
1284-1180-0004.wav                       | 8      | 0.4666       | 1.2666    
1284-1181-0006.wav                       | 11     | 0.2083       | 1.3083    
6829-68771-0031.wav                      | 8      | 0.2213       | 1.0213    
1284-1180-0001.wav                       | 11     | 0.3668       | 1.4668    
1284-1180-0027.wav                       | 8      | 0.4125       | 1.2125    
1284-1180-0002.wav                       | 8      | 0.2270       | 1.0270    
1284-134647-0003.wav                     | 14     | 0.5701       | 1.9701    
1284-1181-0010.wav                       | 11     | 0.5197       | 1.6197    
1284-1180-0018.wav                       | 8      | 0.4530       | 1.2530    
1284-1180-0011.wav                       | 11     | 0.3578       | 1.4578    
1284-1180-0028.wav                       | 11     | 0.3509       | 1.4509    
1284-1180-0005.wav                       | 8      | 0.5934       | 1.3934    
1284-1180-0026.wav                       | 11     | 0.3623       | 1.4623    
1284-1180-0019.wav                       | 11     | 0.3319       | 1.4319    
1284-1181-0020.wav                       | 14     | 0.4572       | 1.8572    
6829-68771-0002.wav                      | 8      | 0.3817       | 1.1817    
6829-68771-0016.wav                      | 8      | 0.2974       | 1.0974    
1284-1180-0017.wav                       | 11     | 0.4128       | 1.5128    
6829-68771-0005.wav                      | 8      | 0.1964       | 0.9964    
6829-68771-0020.wav                      | 8      | 0.3536       | 1.1536    
6829-68771-0015.wav                      | 8      | 0.5105       | 1.3105    
6829-68771-0025.wav                      | 8      | 0.2495       | 1.0495    
6829-68771-0011.wav                      | 8      | 0.2885       | 1.0885    
6829-68771-0030.wav                      | 8      | 0.4837       | 1.2837    
6829-68771-0029.wav                      | 8      | 0.4283       | 1.2283    
6829-68771-0012.wav                      | 8      | 0.1873       | 0.9873    
1284-1180-0014.wav                       | 11     | 0.2580       | 1.3580    
6829-68771-0017.wav                      | 8      | 0.4199       | 1.2199    
1284-1180-0015.wav                       | 14     | 0.7219       | 2.1219    
6829-68771-0003.wav                      | 11     | 0.3646       | 1.4646    
6829-68771-0036.wav                      | 11     | 0.1164       | 1.2164    
6829-68771-0009.wav                      | 11     | 0.4179       | 1.5179    
6829-68769-0051.wav                      | 8      | 0.2416       | 1.0416    
6829-68771-0007.wav                      | 11     | 0.3932       | 1.4932    
6829-68771-0033.wav                      | 8      | 0.4929       | 1.2929    
6829-68771-0034.wav                      | 8      | 0.4849       | 1.2849    
6829-68771-0024.wav                      | 11     | 0.4825       | 1.5825    
6829-68771-0019.wav                      | 11     | 0.3438       | 1.4438    
1284-1180-0008.wav                       | 11     | 0.6844       | 1.7844    
6829-68771-0006.wav                      | 8      | 0.3456       | 1.1456    
6829-68769-0053.wav                      | 8      | 0.3767       | 1.1767    
6829-68771-0022.wav                      | 8      | 0.3774       | 1.1774    
1284-1180-0010.wav                       | 14     | 0.6391       | 2.0391    
6829-68769-0026.wav                      | 8      | 0.2292       | 1.0292    
6829-68771-0026.wav                      | 11     | 0.3432       | 1.4432    
6829-68771-0008.wav                      | 8      | 0.3349       | 1.1349    
6829-68771-0035.wav                      | 8      | 0.5880       | 1.3880    
6829-68769-0031.wav                      | 11     | 0.4405       | 1.5405    
6829-68769-0037.wav                      | 8      | 0.3632       | 1.1632    
6829-68769-0042.wav                      | 11     | 0.3205       | 1.4205    
6829-68771-0000.wav                      | 11     | 0.1988       | 1.2988    
6829-68771-0014.wav                      | 11     | 0.4526       | 1.5526    
6829-68771-0018.wav                      | 8      | 0.8146       | 1.6146    
6829-68771-0001.wav                      | 11     | 0.3677       | 1.4677    
6829-68769-0035.wav                      | 8      | 0.1871       | 0.9871    
6829-68769-0048.wav                      | 8      | 0.3766       | 1.1766    
6829-68771-0028.wav                      | 8      | 0.2707       | 1.0707    
6829-68769-0002.wav                      | 8      | 0.4104       | 1.2104    
6829-68769-0046.wav                      | 11     | 0.3931       | 1.4931    
6829-68771-0010.wav                      | 11     | 0.2753       | 1.3753    
6829-68769-0022.wav                      | 8      | 0.5579       | 1.3579    
6829-68771-0021.wav                      | 11     | 0.2895       | 1.3895    
6829-68769-0041.wav                      | 8      | 0.5517       | 1.3517    
6829-68769-0052.wav                      | 11     | 0.4283       | 1.5283    
6829-68769-0006.wav                      | 8      | 0.2925       | 1.0925    
6829-68769-0040.wav                      | 8      | 0.9592       | 1.7592    
6829-68769-0034.wav                      | 8      | 0.1202       | 0.9202    
6829-68771-0004.wav                      | 11     | 0.5882       | 1.6882    
6829-68769-0011.wav                      | 8      | 0.6670       | 1.4670    
6829-68771-0032.wav                      | 11     | 0.5587       | 1.6587    
6829-68769-0033.wav                      | 8      | 0.4450       | 1.2450    
6829-68769-0023.wav                      | 8      | 0.3443       | 1.1443    
6829-68769-0047.wav                      | 8      | 0.3686       | 1.1686    
6829-68769-0014.wav                      | 8      | 0.1491       | 0.9491    
6829-68771-0023.wav                      | 11     | 0.6817       | 1.7817    
6829-68769-0004.wav                      | 8      | 0.8965       | 1.6965    
6829-68769-0044.wav                      | 11     | 0.3061       | 1.4061    
6829-68769-0024.wav                      | 8      | 0.9678       | 1.7678    
6829-68771-0027.wav                      | 14     | 0.6078       | 2.0078    
6829-68769-0043.wav                      | 8      | 0.6788       | 1.4788    
6829-68771-0013.wav                      | 11     | 0.4500       | 1.5500    
6829-68769-0032.wav                      | 8      | 0.6635       | 1.4635    
6829-68769-0049.wav                      | 8      | 0.4934       | 1.2934    
6829-68769-0038.wav                      | 11     | 0.6390       | 1.7390    
6829-68769-0003.wav                      | 8      | 0.2810       | 1.0810    
6829-68769-0008.wav                      | 11     | 0.1575       | 1.2575    
6829-68769-0027.wav                      | 11     | 0.5794       | 1.6794    
6829-68769-0001.wav                      | 8      | 0.2796       | 1.0796    
6829-68769-0039.wav                      | 8      | 0.4753       | 1.2753    
6829-68769-0007.wav                      | 8      | 0.4612       | 1.2612    
6829-68769-0010.wav                      | 8      | 0.3032       | 1.1032    
6829-68769-0020.wav                      | 11     | 0.2730       | 1.3730    
6829-68769-0017.wav                      | 11     | 0.2254       | 1.3254    
1089-134691-0008.wav                     | 8      | 0.5087       | 1.3087    
6829-68769-0050.wav                      | 11     | 0.7003       | 1.8003    
6829-68769-0030.wav                      | 8      | 0.5254       | 1.3254    
6829-68769-0019.wav                      | 8      | 0.8252       | 1.6252    
6829-68769-0018.wav                      | 11     | 0.3540       | 1.4540    
6829-68769-0012.wav                      | 11     | 0.2244       | 1.3244    
6829-68769-0029.wav                      | 11     | 0.7115       | 1.8115    
6829-68769-0013.wav                      | 11     | 0.5261       | 1.6261    
6829-68769-0005.wav                      | 11     | 0.3184       | 1.4184    
1089-134691-0014.wav                     | 11     | 0.4085       | 1.5085    
1089-134691-0023.wav                     | 8      | 0.6844       | 1.4844    
6829-68769-0016.wav                      | 14     | 0.5211       | 1.9211    
6829-68769-0009.wav                      | 11     | 0.3611       | 1.4611    
1089-134691-0012.wav                     | 8      | 0.5780       | 1.3780    
6829-68769-0021.wav                      | 11     | 0.5435       | 1.6435    
1089-134686-0024.wav                     | 8      | 0.1903       | 0.9903    
1089-134691-0019.wav                     | 11     | 0.3072       | 1.4072    
1089-134691-0016.wav                     | 11     | 0.4153       | 1.5153    
1089-134691-0022.wav                     | 11     | 0.2594       | 1.3594    
1089-134691-0005.wav                     | 11     | 0.4323       | 1.5323    
1089-134691-0015.wav                     | 11     | 0.2001       | 1.3001    
1089-134691-0006.wav                     | 8      | 0.1906       | 0.9906    
6829-68769-0025.wav                      | 11     | 0.3307       | 1.4307    
6829-68769-0015.wav                      | 11     | 0.3708       | 1.4708    
6829-68769-0028.wav                      | 11     | 0.5732       | 1.6732    
1089-134691-0004.wav                     | 11     | 0.4447       | 1.5447    
6829-68769-0036.wav                      | 11     | 0.7147       | 1.8147    
1089-134691-0007.wav                     | 11     | 0.3329       | 1.4329    
6829-68769-0045.wav                      | 11     | 0.5068       | 1.6068    
1089-134691-0020.wav                     | 11     | 0.3367       | 1.4367    
1089-134686-0014.wav                     | 8      | 0.5239       | 1.3239    
1089-134686-0029.wav                     | 8      | 0.4616       | 1.2616    
